0 0 0 0.151246693411367344 0.454310399144836341 0 0 0 0.113183556881171418 0.0308149134367830986 0 0.0605081123155969056 0 0.26554873717045141 0 0 0.373192005664596593 0.127778036494539365 0.332655457951265332 0 0 0 0.125586878091645482 0.175104006006031765 0.313037069459698003 0 0 0.0531569013284573788 0.196428576003749966 0.282535231828156375 0.0323271941199531412 0.255222610669227135 0.0365511203840720653 0 0.0808855564414186212 0.174934727961727932 0 0 0.284164500419832322 0.255094391606663695 0.182986591935050319 0.18370614316724293 0 0.302326176931084267 0 0.0322076528396193357 0.203838427159473451 0.0619281706768975426 0.806809035780749806 0 0.0803130606024835964 0 0 0.0824276797306635056 0.144883721982508706 0.253518982334791088 0.137530585584944687 0 0 0.163443553315234746 0 0 0.0430101716596089506 0 0.257622753424899598 0.382628821936979113 0.222092745122174473 0 0 0.161936592347484115 0 0 0 0 0 0.166269776904716254 0 0 0 0 0.298654733871281386 0 0.447086096910088215 0.261282234401083557 0.256341801601377928 0.115558071534090714 0 0 0 0.223751743502507983 0 0 0 0 0.290726460452305824 0 0.199237949598324138 0.404304326119194701 0 0
0 0 0 0.235001169527037479 0.175873367284619164 0 0.0722754305328172225 0.417879505062224044 0.224380106603907142 0.417012807142021991 0 0 0.999999999999999889 0 0 0 0 0.149831202562174221 0.0357486171795491636 0.0568809671100706654 0 0.0501001656693052522 0 0.0788060300864850405 0.495066877567066299 0 0.107104572533584977 0 0 0 0 0.0963932060154823606 0.150460749135128247 0 0.12465481855925202 0.00472115688739619798 0 0.455511110484869974 0.102833137477925232 0.111754080193783009 0.0838273889418966051 0.00821815358260638042 0 0.100984259837958487 0 0.218281147407133863 0.131446508507194804 0 0 0.286678274792503074 0.00833708792405663326 0 0.411905705778658926 0.241638705008474203 0 0.0371868511676590532 0.0735474542497220607 0 1 0.213800228876273063 0.0523182139782870301 0 0.309625744767249023 0.158476141646701624 0.247173961136836456 0 0.0709990783135122788 0 0.462177177150349394 0.127843107163824687 0 0 0 0 0 0.28328543508129439 1 0 0.173810965822934427 0 0 0 0.385007778135386836 0 0.187307796985702157 0.0507393939101705368 0 0 0.620829215790915767 0.0624525440873710605 0 0.182508771009113141 0 0.306991929850393974 0.177294906937247115 0.240317228471157829 0 0 0.0450085271080765612 0
0 0 0 0.205462736619368896 0.153591186706993954 0 0.219648829355432562 0.582120494937775956 0.238524918913690098 0.347097889738353094 0 0.0914141095893097055 0 0.196739970783553181 0.367541848187010523 0 0.223244297632521349 0.0621561283036675474 0 0 0.804267381754390387 0 0 0.386615690588202277 0 0 0.236355559606861415 0.134549343287764883 0 0.256340229489998572 0.268376868242121258 0 0.300294261054387612 0.286378960665286675 0.312272154026671078 0.114988242754305345 0 0 0.0201542300171353439 0 0 0.14628591140102648 0.502561314776394541 0 0 0.0934761890781918015 0.168532637820103304 0 0 0 0.0487507889872183034 0 0 0.0124372575263519761 0 0.0737188474934915433 0.129790171923530206 0.340470449795576224 0 0.0876508798408032475 0 0 0 0.0644889892975961249 0.0800654721186475904 0.0370377007408175252 0.0369147233807227138 0 0.217757705129802331 0.141436669605191884 0.658851579597597103 0 0.607487817099267691 0.0997760693499119417 0 0.387321385306117594 0 0.487414630384614911 0.140970836995636672 0 0 0 0 0 0.0180768148446037134 0.183328253817630321 0 0 0 0.128555121248465964 0 0 0 0 0 0.0289231875485406603 0.0512944655909767372 0.595695673880805243 0.20573672047908223 0
0 0 0 0.217604905003968951 0.00935796318877349202 0 0.230151706326746364 0 0.00664537978482684227 0.0189013798988537651 0.38169088001945678 0.256700037145917381 0 0 0 0 0 0.22354957846883769 0 0 0 0.287225443842063333 0 0.0889427525049280299 0 0.453407861111819077 0 0.27229954281509372 0 0.326253360848209661 0 0 0.23065338847025843 0 0 0 0 0 0.17583094916223882 0.256652303368298973 0.15071912799156878 0 0 0.200916404980491264 1 0.0594460102315687369 0.0492327781453016158 0 0 0.199670023223610466 0 0 0 0.209850825201277541 0.20749722814490304 0.133441437030093951 0.149255645167060053 0 0 0.236814174657131532 0 0 0.300720991730639486 0.0338955546589467596 0 0.380201780770868969 0.120037007576943439 1 0 0.153868328502747231 0 1 0.39251218290073242 0.0676288866774594766 0.469924855614973769 0 0 0 0 0 0.39083623698352471 0 0 0.144062305144604608 0.190989661099732533 0.105249576574042575 0.712516332049990431 0.243236871885288447 0 0.0616479106962242868 0.906184749979767168 0 0 0 0 0.0876525401937682525 0.0523062483244576895 0 0.0394600134668417341 0
0.155729680331343046 0.553688249673868094 0 0 0 0 0.0764868032508364964 0 0.138334438130752135 0 0 0.0748780795071256333 0 0.323104146366803013 0.632458151812989477 0 0 0.196002319908069461 0 0.249092893430656326 0 0.246454518944501766 0 0 0 0 0.0600995955358081119 0.00450882291646084992 0.0986075616885591921 0.00244013541330021649 0.0197290880919181628 0 0 0.285491930582597975 0.2068070517308358 0 0 0 0.104409521160525889 0 0.194141032358106147 0.170938410962492071 0 0 0 0.178833631191706338 0.1994119838307985 0.4352579614611915 0 0.0636602346753070425 0.20165517924394441 0 0 0.254014644227244069 0 0.101814420692738439 0.113830473787787934 0.331212551648821518 0 0 0 1 0 0.150486964066735784 0 0 0.000247719681785462319 0 0.0412792412149240034 0.13100086551945625 0 0 0 0.133276770520767224 0 0.125747661572768593 0 0 0.179582394174911203 0.399007511789703062 0.143191211996004819 0.182078038257739716 0 0 0.0578646346803008763 0.0309200526628756675 0 0 0 0.187596071536503511 0 0.0863786493066484862 0.528186180540531125 0 0 0.120166922562140607 0.218588523461722972 0 0.0569806272539744862 0.361171925847487807
0 0 0 0.0522091329359708964 0 1 0 0 0.162143695855153813 0 0 0.0722254356412418974 0 0.214607145679192257 0 0.317403669276126732 0 0.185392413857367433 0.356243342082267211 0.0753351675391549236 0 0 0 0.0221439411451414478 0.189860982496140668 0 0.21330422391903997 0.0403557774534256813 0.205354364395078648 0 0.341909838038915725 0 0 0 0 0.0320388497568469474 0.408236140901725386 0 0.0780123912121764573 0.127639022032438876 0.0751325153059685114 0.0608344633893749126 0 0.14532828589641833 0 0.195233880124306841 0.0788969195298049319 0 0 0.197620672155831761 0.175793922568084543 0 0.122791839139248155 0.0078899444846273481 0 0 0.0326900467024369007 0.328316998555602202 0 0 0 0 0.346643091842502526 0.164463220656299591 0.021047143589281829 0 0.199264443763049581 0 0.0729625391187152389 0.134303226685203531 0 0 0 0.385487577775473211 0 0 0 0 0.114431456250551469 0 0 0.366147411749291274 0 0 0.0354309469836957616 0.186625207349778027 0.28748366795000968 0.32126140189589969 0 0.0328632953358696106 0 0 0.471813819459468708 0 0 0.109055743497127766 0.109445893692383139 0 0.15841677471994639 0
0.504853442208014314 0.269568941529335138 0.601154286822350836 0 0.187154138540520404 0 0.122342277814338291 0 0.0506357338565513598 0 0.618309119980543276 0.148245171377800161 0 0 0 0.682596330723873268 0 0 0.275352582786918154 0.329685253413021073 0 0 0.874413121908354518 0.248387579669211517 0.00203507047709499322 0.432048059389576244 0.290810476748796121 0.221234299732180145 0.180285126322976968 0 0 0 0 0 0.275380419241822549 0.276788302298752953 0.591763859098274558 0 0.166132421179878254 0.248860202798815461 0.0593634751443966532 0.188892528893753187 0.497438685223605404 0.0261212015241131176 0 0.0302836602502247303 0 0 0 0 0.328722206315328058 0.4256950569571743 0.465302455082092947 0.0625385319478985874 0 0.058207706503882635 0.139790207991566995 0 0 0.0861527038512064636 0.370200264557048964 0 0 0.188676392786329361 0 0 0.14117131610562389 0 0.146194639771167229 0.0691343143494809187 0.341148420402402952 0 0 0.0857705739463911626 0 0 0 0 0.0506534146263226542 0 0.167317817149189085 0 0.167906124954524949 0.0369972854045808874 0.120008017177302542 0.0522002009830300484 0 0 0 0.158711588421704713 0 0.40082194809556998 0 0 0.461077529355716942 0.0343465636921338191 0.128844262131064313 0 0.0615056054710882774 0
0.33941687746064253 0 0 0.138475362502286314 0 0 0.180603001520641543 0 0.0494595333730740924 0.186173009783987875 0 0.0806298523097488257 0 0 0 0 0.403563696702882169 0 0 0 0 0.14007998855226883 0 0 0 0.114544079498604817 0.0456324715404558476 0.0895909798440916449 0.106152623569478452 0 0 0.490703692951796777 0.282040480956153694 0.148116204776222449 0 0.33731681793540369 0 0 0 0 0.107951254267110122 0.0511584841649931343 0 0 0 0.0840424148606717797 0.0136795362887686366 0 0.193190964219250055 0 0.121883958589697736 0 0 0.129202411873462791 0.126277152323960973 0.148930068091934931 0.135512927624798385 0 0 0.212138459459351114 0.380306652011348889 0 0 0.151373617183567233 0.220383196616119936 0.200131696551334309 0.209272966056188225 0 0.0596286976150417133 0.0804768958266113554 0 0 0 0.153869590295782593 0.530075144385026342 0 0 0.0342840061765962226 0.198216059318987586 0.600992488210296827 0 0.45177454999296901 0 0.557658175049731031 0.133980326627284513 0.203115149591193644 0 0.00013212161981221348 0 0.0585740608112985742 0 0 0 0.337383502384098088 0 0.155621753492853065 0.0375646676201409346 0 0.173108524452527002 0
0 0.176742808796796713 0.398845713177649219 0 0.0197129451342564314 0 0.0984919511991874663 0 0.0166926366008731432 0 0 0.215399202113259497 0 0 0 0 0 0.0552903204053444911 0 0.289005718507097054 0.195732618245609752 0.276139882991860819 0 0 0 0 0.0466931001154534606 0.184304332622525657 0.213171748020156648 0.132431042420335321 0.337657011507091653 0.157680490363493714 0 0.280012903975893013 0 0.0592119024055668616 0 0.54448888951512997 0.0684628493702875013 0 0.145878614055902883 0.189965904438510885 0 0.22432367082993443 0 0.108195414016576577 0.154961208718554622 0.502813867861910846 0 0.252370795152747629 0.0345437957691867928 0.574304943042825755 0 0 0.521341897548627364 0.193181686685408499 0.0880524869681528349 0 0 0 0.197174869453315083 0 0 0.0881391197038235985 0.173707473114214445 0 0 0 0 0 0 0 0 0.0741905314342143352 0 0.037375741135103141 0 0.478301363438788985 0.14233487281065596 0 0 0 0 0 0 0.0722640935771886317 0 0.43536960459899976 0.379170784209084233 0.0858476643600542266 0.0938152500202327627 0.330290631588668337 0 0.355624567765507993 0.0709011032547302994 0.223916060542277778 0.202717989580930097 0 0.259783207048463416 0.638828074152512193
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
